118432 ravīṣṭa 
163115 suramātṛ 
126947 vala 
166179 stanana 
156474 saṃcud 
132617 vipratyaya 
160780 sindhuhrada 
116865 yūthapa 
131279 vittavant 
132915 vibhītaka 
162513 suprayogā 
161726 sutapas 
169164 svarati 
152895 samudvah 
172633 heḍa 
142996 śārada 
165368 saundarya 
157148 saṃnī 
127369 vasira 
150579 sanakhamuṣṭi 
129049 vāmanaka 
156317 saṃgrāmajit 
118192 randhrakaṇṭa 
162747 sumanas 
165440 saubhāgyapippalī 
157463 saṃrodana 
149012 ṣaḍlavaṇa 
133989 viśāla 
152592 samujjvala 
158171 saṃsmāray 
153457 sampralup 
129791 vālukaka 
117723 ratī 
131346 vidarbhā 
168174 smṛtimant 
142617 śāṇa 
152696 samudaya 
129158 vāyasaka 
163555 suvarṇamocā 
134739 viṣārāti 
156493 saṃchettṛ 
173205 hrī 
144040 śilāputra 
136606 vṛṣṭinemi 
144907 śīlay 
126111 varay 
158814 sānunāsika 
115134 yathoddiṣṭa 
127998 vākovākya 
161108 sīmāvāda 
135068 visaṅgā 
164793 sopavana 
138199 vaivasvatī 
155912 sahodarā 
147894 śreyāṃsa 
163028 suranāla 
159448 sārapāka 
137660 vaitānika 
166143 sūti 
121710 ūrdhvam 
136023 vṛjina 
160010 sāṃkhyayoga 
168739 svakīya 
131411 vidiś 
172230 hiraṇvatī 
157979 saṃsaraṇa 
134642 viṣayīkṛ 
122676 layana 
151416 samanudhyā 
135910 vṛkṣa 
133115 vimukhīkṛ 
122059 lakṣmīkalpa 
166645 sūtrapattrin 
140632 śatakratu 
127244 vaśyakarman 
147150 śramaṇaka 
132835 vibhakti 
158552 sāttvikī 
125608 vanaśigru 
116676 yogya 
142452 śākta 
158827 sānumāna 
139918 vrāta 
141836 śarvāṇī 
168730 svaka 
118467 raśmīka 
158709 sādhāraṇya 
160956 siṃharāśi 
130998 vijṛmbhitaka 
143857 śira 
117540 rajasvala 
162873 sumbila 
135169 visṛpti 
161854 sudarśana 
149361 sakaramardaka 
148152 ślāghin 
166301 stambamitra 
169082 svayaṃkṛtin 
153531 samprahṛṣ 
115034 yathāśramam 
114781 yathājāta 
164754 sodara 
134558 viṣadhvaṃsin 
154187 sarjay 
154977 savarṇā 
162342 supād 
155380 sahajā 
144859 śīrṣaka 
143060 śārīraka 
121001 raivata 
167106 sthiratva 
115588 yavāhva 
125648 vanāgni 
116522 yogatas 
166862 sthalaśṛṅgāla 
139445 vyāvṛ 
171167 hastin 
118979 rāgaṣāḍava 
132790 vibandhaka 
144604 śīghraprabhāva 
133696 vivakṣu 
128975 vāpin 
173118 hradinī 
164316 sṛj 
129076 vāmanetrā 
145967 śeṣaka 
143143 śāryāta 
136282 vṛddhapramātāmaha 
121715 ūrdhvamāruta 
167664 sparśana 
121652 ūrdhvajatru 
140003 śi 
164587 saikatin 
115020 yathāvyādhi 
170383 hayavaktra 
135356 vihaṃgama 
165760 sauśīlya 
138366 vaiśvāsika 
138397 vaiṣṇavagītakathana 
129943 vāsara 
134216 viśvagandhikā 
171828 hiṅgulā 
164478 senāpatya 
156616 saṃtaptakhalva 
144725 śītalatva 
149404 sakāra 
167810 sphaṭikaparīkṣaṇa 
154374 sarvakālodbhava 
162171 suniṣkṛti 
142623 śāṇaka 
132929 vibhutā 
131890 vidhuray 
172240 hilamucā 
121915 ūrmimant 
139842 vrataparibhāṣā 
171281 hastikāravī 
138656 vyathā 
158024 saṃsic 
159724 sālvaṇa 
170495 harika 
133788 vivāda 
159708 sālasārādi 
116762 yoniroga 
152961 samupatap 
127661 vastrarāgadhṛk 
121093 rocanaphalā 
146711 śūkadhānya 
119187 rājaphala 
116230 yuktika 
132820 vibodha 
139228 vyādhasvargagamanavarṇana 
117055 raktapiṇḍaka 
155619 sahasradaṃṣṭra 
159479 sāravastrā 
138172 vairūpa 
135032 viṣyand 
139352 vyāyam 
136229 vṛddha 
154534 sarvabhūtadamanī 
155038 savipra 
145170 śuklavargaka 
171767 hāsyatā 
150737 sapāṭha 
116240 yuktiyukta 
129329 vāray 
171755 hāstina 
134469 viśveśā 
132713 vipraśnikā 
116105 yāvadantam 
132220 viniṣpeṣa 
173284 hvara 
137757 vaidehaka 
121645 ūrdhvaguda 
122947 lā 
130699 vicarcikā 
165004 somavallarī 
164087 susaṃkramya 
135966 vṛkṣaroha 
116530 yogadāna 
114198 mūṣikanāgakarṇī 
144443 śivībhū 
144744 śītalīkṛ 
167509 snih 
145198 śukletara 
122249 laghutama 
118652 rasavaikrāntaka 
145092 śukraśāpa 
137296 vellantara 
146702 śūka 
132786 vibandhin 
145009 śukeṣṭa 
152142 samāpana 
149715 sajjana 
118144 radana 
164637 saindhavasarpis 
166602 styāna 
156070 saṃketaka 
171576 hāyana 
160683 sinduka 
118426 ravisundara 
134453 viśvāsa 
127166 vaś 
156863 saṃdhārin 
114691 yatna 
163627 suvallikā 
124504 vaktavyatā 
156546 saṃjṛ 
142424 śākuna 
148211 śleṣa 
152332 samāśvāsay 
121116 rodas 
115546 yavaśūkaja 
172264 hiṃsay 
130794 vicchāday 
165202 sohāgā 
141353 śamba 
128382 vājidantā 
162160 suniścalatara 
141651 śarāṭi 
153876 samūla 
